date,text
2022-05-10 16:56:10,"In Ukraine, gas shortages further complicate daily life LVIV, Ukraine — As Russia’s invasion of Ukraine grinds through its third month, gas shortages are spreading across the country, adding to people’s misery and testing their resilience in new ways...Lines are forming at service stations in major cities, small villages and roadside stops along the highways that stretch over the countryside. Some stations have gone dark because they have no fuel to sell. With supplies tight and limits imposed on how much people can buy, motorists are relying on apps, gas cans and persistence to fill up...Irina Yusuchuk, 35, waited two hours in line to fill her Mercedes near her work in a suburb of Lviv. “It was really hard to find this gas station,” she said. “I’m just shocked.”..The shortages have spread in recent weeks as heavy fighting has shifted mostly to the east and life has started returning to something like normal in central and western Ukraine. Read the full story here."
2022-05-10 18:33:07,"Ukrainian song takes center stage at Eurovision — and new meaning amid war “I’ll always come to you, by broken roads.” Ukrainian singer Oleh Psiuk once rapped these words as a tribute to his mother, but when his band, Kalush Orchestra, performs at Eurovision this week, the lyrics will resonate differently...“And my willpower can’t be taken from me, because she gave it,” he sings after his melodic chanting in “Stefania,” rehearsing for Tuesday’s semifinals of Europe’s most popular televised music contest, as bombs rain down across his country...With more than 5 million views, the Ukrainian song has become the most-watched music video on YouTube among the entries from 40 countries...“Some stuff in here was written long before the war, and it was dedicated to my mother,” Psiuk told the Associated Press. “After it all started with the war, it took on additional meaning, and many people started seeing it as their mother, Ukraine, in the meaning of the country.” Read the full story here."
2022-05-10 19:43:08,"Database of 231 videos exposes the horrors of war in Ukraine Russia’s invasion of Ukraine is one of the most documented wars ever. Citizens, public officials and soldiers have posted videos every day that show the dead bodies in neighborhoods, the trails of missiles streaking through the skies and the smoldering ruins of entire towns...The Washington Post’s visual forensics team has been verifying and cataloging videos from the war from the day Russia’s invasion began. This work is now searchable in a database that will be updated. The videos have been uploaded in raw format and graphic content is clearly marked...The Post will continue to verify videos of the Russian invasion, so if you are in Ukraine and have footage you recorded of what is going on, please send it to us here on Telegram at +1 202-580-1002. Click here to see the full database."
2022-05-10 21:26:58,"Russia’s ultimate political survivor faces a wartime reckoning Sergei Shoigu, the consummate survivor of Russian politics, has always had a knack for PR...The 66-year-old Russian defense minister for years presided over theatrical exercises, rattled off statistics about personnel, and boasted of fearsome new weaponry — all to project the image of a Russian military on the rise under his guidance...But in the 2½ months since the Kremlin launched a war against Ukraine, the facade that Shoigu meticulously presented over the past decade has disintegrated into an ugly reality, laying bare the incompetence and barbarity of one of the world’s biggest militaries...Shoigu’s future is now on the line. Having retreated from its attack on Kyiv, the Russian military is facing immense pressure to save face and capture a larger swath of Ukraine’s east. Read the full story here."
2022-05-10 23:00:13,"Here is the latest from Ukraine. - Russia struck key Ukrainian cities in the south and east overnight, including the strategic port of Odessa, as Congress is set to begin debating a nearly $40 billion aid package for Ukraine on Tuesday...- More than 8 million Ukrainians have been internally displaced by the war, according to the U.N.'s International Organization for Migration...- A U.N. official said Tuesday that thousands more civilians have been killed in the conflict than confirmed figures suggest. A regional official in Kharkiv said 44 bodies were pulled from the rubble of a building in Izyum that Russia destroyed in March...- European Commission President Ursula von der Leyen made a surprise visit to Budapest on Monday to try to persuade Hungarian Prime Minister Viktor Orban to drop his objection to a proposed European Union embargo on Russian oil. However, their talks ended without a deal. More live updates here."
2022-05-11 08:44:38,"Here’s the latest on key battlegrounds in Ukraine. Izyum: 44 bodies were found under the debris of a building destroyed by Russian forces here, a Ukrainian official said Tuesday. Kherson: Russian authorities are likely  preparing to integrate occupied Ukrainian territories, such as Kherson, directly into Russia — rather than creating proxy “People’s Republics,” the Institute for the Study of War said. Mariupol: Ukrainian fighters holed up at a steel plant here made a plea Tuesday for help evacuating their wounded, as the Russians hit a field hospital at the complex. The Pentagon said Monday that the equivalent of two Russian battalion tactical groups are still in the city — with 700 to 900 in each group — down from about a dozen last month. Odessa: Photos showed firefighters combing through debris and searching for civilians after at least four high-precision Onyx missiles struck this city Monday. More live updates here."
2022-05-11 10:42:21,"Here’s the latest from Ukraine. - A package of nearly $40 billion in additional aid for Ukraine was overwhelmingly approved by the House on Tuesday as the country battles Russia’s brutal invasion. The Senate is expected to follow suit this week, taking total U.S. military, economic and humanitarian support provided during the conflict to more than $50 billion...- A top U.S. intelligence official is warning of a “prolonged” and “potentially escalatory” conflict as President Putin readjusts his goals to go beyond capturing the Donbas region and consolidate control of a land bridge between Russia, Donbas and Russian-held Crimea to the south. ..- The Finnish Parliament’s defense committee recommended NATO membership. The country’s official decision on whether to join the alliance could come as soon as this week...- A U.N. official said Tuesday that thousands more civilians have been killed in the conflict than confirmed figures suggest. More live updates here."
2022-05-11 12:19:30,"Putin prepared for ‘prolonged’ conflict, U.S. intelligence chief says Russian President Vladimir Putin is prepared for a prolonged conflict in Ukraine, betting that Russia is more willing and able to endure the longer-term effects of the war than Moscow’s adversaries, Director of National Intelligence Avril Haines told senators on Tuesday...But the war may grow more volatile in the next few months, she said. Both Ukraine and Russia appear confident in achieving battlefield progress, making a diplomatic path unviable. That, combined with the mismatch between Putin’s ambitions and the Russian military’s capabilities, means the war could become more “unpredictable and escalatory,” she said...“The [intelligence community], as you know, provided warnings of President Putin’s plans” to attack Ukraine before the Kremlin’s Feb. 24 invasion, Haines told senators in her opening statement. “But this is a case where I think all of us wish we had been wrong.” Read the full story here."
2022-05-11 15:18:04,"Russian soldier in Ukrainian custody will stand trial for alleged war crime, Ukraine’s prosecutor general announces The office of Ukraine’s prosecutor general said it would try a 21-year-old Russian soldier who is in Ukrainian custody, the first Russian service member to stand trial in the country on a war crimes charge since the war began...The prosecutor’s announcement accused Vadim Shishimarin of firing several shots with a Kalashnikov rifle that killed an unarmed 62-year-old resident by the side of the road in a village in the Sumy region of northeastern Ukraine on Feb. 28. It said investigators have collected “enough evidence of his involvement in violation of the laws and customs of war combined with premeditated murder.""..“Shishimarin is actually physically in Ukraine,” Iryna Venediktova, the prosecutor general, told Ukraine’s public broadcaster. “We are starting a trial not in absentia, but rather directly with the person who killed a civilian, and this is a war crime.” More live updates here."
2022-05-11 17:28:33,"Congress set to approve an additional $40 billion in aid to Ukraine Congress is poised to approve nearly $40 billion in additional military and humanitarian aid for Ukraine, outstripping President Biden’s $33 billion request and extending a fresh lifeline to Kyiv as Moscow plows ahead with plans to annex vast swaths of the country’s south and east...The House approved the proposal late Tuesday on a 368-to-57 vote, with the Senate likely to follow suit as early as this week. Passage of the measure would bring the total amount of Ukrainian aid provided by Congress since the Feb. 24 invasion to more than $53 billion...The bill includes almost $15 billion earmarked for military equipment, training, intelligence support and Ukrainian defense force salaries. A further $14 billion would be allocated for nonmilitary support, including humanitarian aid, and another $5 billion would address global food security issues. Read the full story here."
2022-05-11 18:59:07,"Mariupol fighters — faces bruised, limbs missing — plead for rescue With swollen faces and missing limbs, Ukrainian fighters who for weeks have been defending Mariupol’s steel plant issued a desperate plea for help, seeking escape as pro-Russian forces in the city appeared to threaten an acceleration of strikes...The Azov Regiment, the nationalist group that is part of Ukraine’s national guard that has been defending the Azovstal plant, the last bastion of Ukraine’s defense in the shattered port city, on Tuesday shared photos of the injured fighters on its Telegram channel...Some are pictured with lost arms, others their legs, while many sit with bandaged wounds, waiting for help that might not arrive as Russian troops continue their assault...“The whole civilized world must see the conditions in which the wounded, crippled defenders of Mariupol are and act!” the regiment wrote in its post. Read the full story here."
2022-05-11 20:22:42,"Russia-Ukraine gas dispute could threaten some European supply amid war Ukraine’s national gas company, Naftogaz, said it would halt the transit of some Russian gas that runs through its borders into Europe due to challenges relating to Russia’s invasion. The move could affect a third of Russia’s gas transiting through Ukraine...“Ukraine no longer bears responsibility for the transmission of Russian gas through Ukrainian territories under Russian military occupation,” Naftogaz said Tuesday in a statement. The company said it notified Gazprom, Russia’s state-owned gas supplier...Naftogaz said Russian forces occupying parts of eastern Ukraine had made it impossible to operate in those areas or communicate with facilities that oversee gas flow from Russia into Europe via Ukraine. It said the Gas Transmission System Operator of Ukraine (GTSOU) could no longer “perform uninterrupted and effective operational and technological control” over its facilities in Russian-occupied territory. Read the full story here."
2022-05-11 22:38:02,"Ukraine regains territory, and crime scene investigators move in TSYRKUNY, Ukraine — To get to the crime scene, the police investigators drove about 30 minutes northeast of downtown Kharkiv — past neighborhoods in ruins, destroyed Russian military vehicles, a field littered with blast craters, and plumes of dark smoke rising a few miles in the distance, where fighting between the Ukrainian and Russian militaries was ongoing...The Ukrainians had expelled Russian forces from the town of Tsyrkuny, less than 20 miles from the Russian border, just three days earlier — part of a Ukrainian counteroffensive that has reclaimed a significant swath of territory in the Kharkiv region this month...Now the police investigators were eager to visit the village, where they had a report of two civilian bodies lying on the side of a dirt road. The women had been killed by a Russian land mine weeks earlier, the police said. Read the full story here."
2022-05-12 00:52:49,"Sanctions said to force Russia to use appliance parts in military gear U.S.-led sanctions are forcing Russia to use computer chips from dishwashers and refrigerators in some military equipment, Commerce Secretary Gina Raimondo said Wednesday...“We have reports from Ukrainians that when they find Russian military equipment on the ground, it’s filled with semiconductors that they took out of dishwashers and refrigerators,” Raimondo told a Senate hearing, noting that she recently met with Ukraine’s prime minister...U.S. technology exports to Russia have fallen by nearly 70 percent since sanctions began in late February, according to Raimondo, whose department oversees the export controls that form a big part of the sanctions package. Three dozen other countries have adopted similar export bans, which also apply to Belarus. Read the full story here."
2022-05-12 09:19:23,"Here’s the latest on key battlegrounds in Ukraine. Kharkiv region: Ukraine said Wednesday that its armed forces had recaptured the village of Pytomnyk while pushing Russian troops back in the Kharkiv region, which has seen intense fighting and aerial bombardment. Kherson: This Russian-occupied region plans to ask President Putin to make it a part of Russia, state news agencies said Wednesday. Mariupol: Ukraine has offered to turn over Russian prisoners in exchange for the evacuation of seriously injured fighters holed up at a steel plant here. There was no immediate response from Russia regarding the proposal and Ukraine said Wednesday that negotiations were ongoing. Snake Island: The Ukrainian military successfully struck Russian air defenses and resupply vessels in the Black Sea with Turkish-made Bayraktar drones and continues to combat Russian forces near Snake Island, Britain’s Defense Ministry said Wednesday in an intelligence update. More live updates here."
2022-05-12 12:09:40,"Finland’s leaders give green light for NATO membership Finnish President Sauli Niinisto and Prime Minister Sanna Marin said Thursday that Finland should join NATO — signaling tectonic shifts in Europe’s post-Cold War security landscape, a day after Helsinki signed a mutual security agreement with London. A green light from Finland’s leaders is the first step toward a formal application, with a proposal also requiring approval from the country’s Parliament...“Finland must apply for NATO membership without delay,” Niinisto and Marin said in a highly anticipated statement. The leaders also said Finland joining the security alliance would be mutually beneficial...A membership application from Finland, which has long maintained military nonalignment, would be an ironic consequence of an invasion that Russian President Vladimir Putin said he started for fear of NATO expanding to include Ukraine. More live updates here."
2022-05-12 18:10:35,"U.N. Human Rights Council considers war crimes probe in Kyiv region The United Nations Human Rights Council is poised to decide Thursday whether to greenlight an investigation into alleged abuses by Russian troops around the Ukrainian capital, Kyiv, which could constitute war crimes...At a special session of the council Thursday, U.N. High Commissioner for Human Rights Michelle Bachelet said her team had collected evidence of hundreds of killings of Ukrainian civilians by Russian soldiers and continues to verify allegations that “may amount to war crimes.”..“The scale of unlawful killings, including indicia of summary executions in areas to the north of Kyiv, is shocking,” Bachelet said in a video message to the council. “These killings of civilians often appeared to be intentional, carried out by snipers and soldiers.”..More than 1,000 civilian bodies have been recovered in the Kyiv region alone, she said. Read the full story here."
2022-05-12 19:24:01,"Finland’s leaders seek to join NATO ‘without delay’ after Ukraine invasion Finland’s leaders announced Thursday that they would seek NATO membership for the Nordic nation as soon as possible — an extraordinary move that demonstrates the far-ranging effects of Russia’s invasion of Ukraine...“Finland must apply for NATO membership without delay,” Finnish President Sauli Niinisto and Prime Minister Sanna Marin said in a statement after weeks of discussions about whether the traditionally nonaligned nation should aim to join the military alliance...“The war started by Russia jeopardizes the security and stability of the whole of Europe,” Finnish Foreign Minister Pekka Haavisto told European lawmakers Thursday. “Russia’s invasion of Ukraine has altered the European and Finnish security environment."" ..NATO leaders have said that Finland, which shares an 800-mile border with Russia, will be welcomed by the alliance if it decides to join. Read the full story here."
2022-05-12 20:43:01,"In a soccer friendly, German fans cheer on a loss to Ukraine Fans of German soccer club Borussia Mönchengladbach don’t usually hope for their team to lose...But as the team was defeated by the Ukraine men’s national squad, 2-1, on Wednesday night, the German stadium erupted in cheers. Mönchengladbach fans chanted Ukrainian songs, sporting yellow-and-blue flags painted on their cheeks and Ukrainian scarves around their necks...The match, a friendly that benefited Ukrainian humanitarian causes and was free for all Ukrainian fans to attend, was a bittersweet return by the country’s national team. As some refugees appeared close to tears while watching their squad compete, the match in many ways also captured the country’s broader hopes for a quick return to some degree of normality and peace...The team’s coach, Oleksandr Petrakov, said it was a sign “that life returns.”..“It distracts the [Ukrainian] people from the war, and it distracts the players from the war,” he told The Post. Read the full story here."
2022-05-12 21:03:01,"U.K. law could send Ukrainian refugees who enter via Ireland to Rwanda If Ukrainians fleeing the Russian invasion reach Britain via Ireland without travel documents, they could be caught up in a contentious new plan under which migrants who don’t meet strict asylum criteria will be flown to Rwanda for possible resettlement there, U.K. lawmakers have been told by a top immigration official...British Prime Minister Boris Johnson announced the Rwanda plan as part of a crackdown on smuggling routes across the English Channel. Under the plan, which passed into law late last month, most migrants who cross illegally will be deemed inadmissible to claim asylum because their journeys will have taken them through safe countries before their arrival in Britain...“You are leaving open the possibility that Ukrainians who have crossed from Dublin to Belfast could conceivably end up in Rwanda,” said Stuart C. McDonald, the Scottish National Party member of Parliament who posed the question. Read the full story here."
2022-05-12 22:05:07,"U.S. Intelligence-sharing with Ukraine designed to prevent wider war The United States is sending billions of dollars in military equipment to Ukraine, including heavy artillery, drones and antitank missiles. Administration officials have publicly enumerated those contributions, practically down to the number of bullets. But they are far more cautious when describing another decisive contribution to Ukraine’s battlefield success: intelligence about the Russian military...Information about the location and movements of Russian forces is flowing to Ukraine in real-time, and it includes satellite imagery and reporting gleaned from sensitive U.S. sources, according to U.S. and Ukrainian officials who spoke on the condition of anonymity to describe the cooperation...“The intelligence is very good. It tells us where the Russians are so that we can hit them,” one Ukrainian official said, using his finger to pantomime a bomb falling on its target. Read the full story here."
2022-05-12 23:06:23,"Here is the latest from Ukraine. - Finland’s leaders announced Thursday that they will seek NATO membership in response to Russia’s war on Ukraine — a move that would mark a tectonic shift in the military alliance and Europe’s security order and that the Kremlin promptly said would “definitely” pose a threat to Russia’s security...- Ukraine said its troops were pushing back Russian forces around the country’s second-largest city, Kharkiv, as airstrikes hit the Chernihiv region farther north...- European Union leaders are planning to assess Ukraine’s application for E.U. membership in June, according to the French Foreign Ministry...- Ukraine’s deputy prime minister said the country is continuing negotiations to rescue 38 wounded fighters remaining in the embattled Azovstal steel plant in Mariupol. More live updates here."
2022-05-13 11:11:07,"Here’s the latest on key battlegrounds in Ukraine. Kharkiv: Ukrainian forces have mounted an effective counterattack in the area around this northeastern city, British and Ukrainian military officials said. Even though Russian forces encircled the city in the war’s early days, Ukrainian resistance appears to have pushed them to withdraw, the British defense ministry said. Still, shelling on Thursday killed at least two on the city’s outskirts, local authorities said. Novgorod-Siversky: In this northern city, just 30 miles from the Russian border, airstrikes early Thursday killed three people and injured 12, regional and national officials said. The strikes destroyed administrative buildings, homes and schools. Russia also claimed to have hit ammunition depots nearby. Donetsk oblast: Russian strikes killed at least four civilians in villages dotting this eastern region, one of the two that make up Donbas, its governor said. Five people were injured. More live updates here."
2022-05-13 14:15:04,"Here’s the latest from Ukraine. - A 21-year-old Russian soldier is standing before a Kyiv court on Friday in the first war crimes trial of the conflict, according to the Ukrainian prosecutor general’s office. Now in Ukrainian custody, Vadim Shishimarin is accused of killing an unarmed 62-year-old civilian in the first week of the war ...- A security policy review unveiled by Sweden on Friday said joining NATO would help deter conflict in northern Europe. The report outlined Sweden’s vulnerability to attack if it remains the only Nordic or Baltic country outside the defense alliance, while noting the risk of Russian retaliation if it does apply...- Sen. Rand Paul (R-Ky.) said he stood by his objection to a Senate vote on sending $39.8 billion in aid for the country . The decision delayed passage of the bill and hampered a bipartisan push for steady assistance to Kyiv...- A UNICEF official said nearly 100 children were killed in Ukraine in the past month. More live updates here."
2022-05-13 15:53:03,"Inside Mariupol’s besieged steel plant, a symbol of bravery and terror Holding fast to her infant son, Anna Zaitseva ran toward a pair of metal doors at the Azovstal Iron and Steel Works. It was the last Thursday of February, barely 24 hours after the start of the Russian invasion. In soon-to-be devastated Mariupol, the Kremlin’s bombs were already falling...They had driven that morning to a lot at the Soviet-era steel plant. One of Europe’s largest, it employed 10,702 people, including her husband. Now, for workers and their families, it was the shelter of last resort...A commercial complex, Azovstal was also ideal for war. A network of tunnels rested beneath an industrial site twice. Its deep nuclear shelters, complete with old maps and radiation containment plans, dated to the Cold War. The bunker quality of the place also made it a perfect fortress for Ukrainian fighters — a brave and ultimately besieged force that her husband, a new metal worker at the plant, would soon join. Read the full story here."
2022-05-13 17:23:04,"After escape from Moscow, Pussy Riot begins tour to support Ukraine BERLIN — Russian feminist arts collective and punk rock band Pussy Riot took to the stage with an antiwar message Thursday, performing for the first time in three years after their lead singer escaped Russia by disguising herself as a food courier to evade police...Speaking in Berlin at the start of a planned 19-show European tour to raise money for victims of the war in Ukraine, Maria Alyokhina, a fierce critic of President Vladimir Putin, described her decision to leave Russia as “spontaneous.”..It came after Russian authorities announced she would have to serve a 21-day sentence in a penal colony. Alyokhina has been arrested six times over the past year on charges related to her political activism, with Putin expanding an already stifling crackdown on political dissent since his invasion of Ukraine. Read the full story here."
2022-05-13 19:12:34,"Turkey’s Erdogan voices opposition to Sweden and Finland joining NATO Turkish President Recep Tayyip Erdogan has voiced his country’s opposition to Sweden and Finland gaining NATO membership...On Friday, Sweden’s foreign minister argued that joining the 30-strong alliance would help prevent conflict, while leaders in neighboring Finland have said their country must seek immediate membership in response to the Russian invasion of Ukraine...Turkey has walked a delicate line during the conflict in Ukraine, trying not to offend Russia, with which it has close economic ties, or the government in Kyiv, an ally that is also a buyer of Turkish-made combat drones. Read the full story here."
2022-05-13 20:38:59,"Ukraine court begins first war crimes trial for Russian soldier MUKACHEVO, Ukraine — A court in the Ukrainian capital, Kyiv, began hearings Friday in the case against Sgt. Vadim Shishimarin, the first Russian soldier to go on trial for alleged war crimes. He is accused of shooting a 62-year-old civilian in the northeastern Ukrainian region of Sumy in late February...Shishimarin, 21, a member of Russia’s 4th Guards Kantemirovskaya tank division, is in Ukrainian custody. He is charged with violating “the laws and customs of war combined with premeditated murder,” for which he could face up to 15 years in prison if found guilty, Iryna Venediktova, Ukraine’s prosecutor general, said in a statement on Facebook on Wednesday...A spokesperson for Ukraine’s prosecutor general’s office said Friday that the hearing in Kyiv’s Solomianskyi district court was a “preparatory meeting.” Read the full story here."
2022-05-13 22:17:34,"Here is the latest from Ukraine. - A subsidiary of Russian energy company Inter RAO said it will halt the import of electricity from Russia to Finland beginning Saturday, citing nonpayment. Fingrid, Finland’s state-owned transmission system operator, did not dispute that and said Finland only gets 10 percent of its electricity from Russia...- Sen. Rand Paul (R-Ky.) stood by his objection to a Senate vote on sending $39.8 billion in aid to Kyiv. The move delayed passage of the bill and hampered a bipartisan push for steady assistance...- Ukraine’s Defense Ministry said a Russian armored battalion suffered heavy losses after Ukrainian forces thwarted it while it attempted to cross a river near Severodonetsk, the easternmost city still controlled by Ukraine...- Nearly 100 children were killed in Ukraine last month, the deputy director of UNICEF told the U.N. Security Council. He added that the true total is probably “considerably higher.” More live updates here."
2022-05-14 08:24:27,"Here's the latest on key battlegrounds in Ukraine. Kharkiv: Ukrainian forces have mounted an effective counterattack in the area around this northeastern city, pushing Russian troops to withdraw, but shelling continues. Luhansk: West of Severodonetsk, a Russian battalion crossing the Donets river was decimated after Ukrainian forces blew up the river’s pontoon bridges this week, the British defense ministry confirmed Friday. It is not clear how many Russian soldiers died. Donetsk: Russian strikes killed one civilian and injured a dozen others, the region’s governor, Pavlo Kyrylenko, said Friday. In the center of Donetsk, a stronghold for Russian occupying forces, invading forces have shelled the Avdiivka Coke and Chemical Plant, the largest coke producer in Ukraine. Mariupol: In the Russian-held port city, occupying forces continue bombing the Azovstal steel plant, where the last holdouts from the Ukraine army have sheltered. More live updates here."
2022-05-14 10:17:48,"Here is the latest from Ukraine: - Russian troops have been pushed further back north of Kharkiv, while Ukraine has reclaimed control of villages near the area, a senior U.S. defense official told reporters Friday. ..- Ukraine “appears to have won the Battle of Kharkiv,” the Institute for the Study of War said Friday , adding that the Kremlin has “likely decided to withdraw fully” from its positions around the city amid spirited Ukrainian counterattacks and limited Russian reinforcements...- Sweden’s parliament will meet Monday to debate joining NATO, following the Finnish leadership’s recommendation for membership this week. But Turkish President Recep Tayyip Erdogan signaled skepticism Friday about the Nordic nations’ inclusion...- U.S. Defense Secretary Lloyd Austin held a phone call Friday with his Russian counterpart, Sergei Shoigu, urging Moscow to commit to an immediate cease-fire and maintain communications with Washington. More live updates here."
2022-05-14 12:11:02,"Sanctions forcing Russia to use appliance parts in military gear, U.S. says U.S.-led sanctions are forcing Russia to use computer chips from dishwashers and refrigerators in some military equipment, Commerce Secretary Gina Raimondo said Wednesday...“We have reports from Ukrainians that when they find Russian military equipment on the ground, it’s filled with semiconductors that they took out of dishwashers and refrigerators,” Raimondo told a Senate hearing...U.S. technology exports to Russia have fallen by nearly 70 percent since sanctions began in late February, according to Raimondo, whose department oversees the export controls that form a big part of the sanctions package. Three dozen other countries have adopted similar export bans, which also apply to Belarus...“Our approach was to deny Russia technology — technology that would cripple their ability to continue a military operation. And that is exactly what we are doing,” Raimondo said. Read the full story here."
2022-05-14 14:22:01,"Ukraine is now the top recipient of U.S. military aid. Here’s how it surpassed even Israel and Egypt. Even without a proposed $20 billion military aid package the Senate is considering, the United States is already the largest donor of military aid to Ukraine as it defends itself against a Russian invasion...On Monday, President Biden called on Congress to approve the proposal, saying money for shipments to Ukraine was set to run out in 10 days...The latest package, part of a nearly $40 billion aid bill, goes beyond sending weapons and represents a long-term commitment to U.S. involvement in the war. The money would also go toward ramping up production of U.S. weapon stocks to replenish the significant amount of weaponry already sent to Ukraine...The ramp up in military spending, as well as a recent move to send more advanced equipment, indicates a recognition that the war may drag on, experts said. Read the full story here."
2022-05-14 16:59:14,"Austin asks Russian defense minister for cease-fire in first talks since Ukraine invasion began Defense Secretary Lloyd Austin urged his Russian counterpart Friday to consider a cease-fire in Ukraine during the first discussion between the two leaders since the Russian invasion began nearly three months ago, the Pentagon said...Austin had not connected with Defense Minister Sergei Shoigu since Feb. 18 — six days before Russia commenced its assault on Ukraine — despite repeated attempts by U.S. officials to do so, said a senior U.S. defense official, speaking on condition of anonymity under ground rules set by the Pentagon. The two men spoke for about an hour, and the official characterized their conversation as “professional,” but declined to detail what was said...“It wasn’t for lack of trying that we hadn’t been able to establish” communications, the official said. Read the full story here."
2022-05-14 18:12:36,"McConnell leads Senate GOP delegation in trip to Kyiv to meet Zelensky Ukrainian President Volodymyr Zelensky met Saturday with a U.S. Senate delegation led by Minority Leader Mitch McConnell (R-Ky.) in Kyiv, calling the visit “a powerful signal of bipartisan support for Ukraine from the U.S. Congress and the American people,” his presidential office said...In a video posted by Politico journalist Christopher Miller, Republican Sens. Susan Collins (Maine), John Barrasso (Wyo.) and John Cornyn (Tex.) were also greeted by Zelensky on a Kyiv street...“Russia is committing genocide against the Ukrainian people,” Zelensky said in a news release announcing the senators’ visit. “Europe has not seen such crimes since World War II.” ..“In addition, we believe that Russia should be officially recognized as a state sponsor of terrorism,” Zelensky said. Read the full story here."
2022-05-14 20:52:38,"Ukrainian song favored to win Eurovision as war rages The musicians needed special permission to bypass martial law, and the commentator is presenting from a bunker. But as Europe gears up for its most popular song contest, Ukrainian band Kalush Orchestra made it to Saturday’s grand final...And this year’s Eurovision, a flamboyant performance watched by nearly 200 million people, may give Ukraine a reason to celebrate...The Ukrainian folk-rap mash-up, “Stefania,” is favored by bookmakers to win Eurovision 2022, the world’s longest-running televised music competition, which draws on votes from viewers and once helped launch Abba. The Ukrainian contender is one of 25 acts that will compete in the last round in Turin, Italy, after becoming the most-watched on YouTube among this year’s 40 national entries. Read the full story here."
2022-05-15 02:30:47,"Ukrainian band wins Eurovision song contest as war rages back home Ukrainian band Kalush Orchestra has won Eurovision in Turin, Italy, while war rages at home — a home that now earns the right to host the world’s longest-running televised music contest in 2023...After the juries in the 40 participating countries voted, Ukraine was in fourth place behind the United Kingdom, Sweden and Spain. The audience voting around the world, though, decided that Kalush Orchestra would be victorious with a total of 631 points. ..At the end of their performance, the members of Kalush Orchestra, hands to their hearts, made a passionate plea...“I ask for all of you,” frontman Oleh Psiuk said, “please help Ukraine, Mariupol. Help Azovstal right now.”..Kalush Orchestra, which made it to Saturday’s grand final of this year’s Eurovision with a performance watched by nearly 200 million people, was favored by bookmakers to win for its performance of the folk-rap mash-up “Stefania.” Read the full story here."
2022-05-15 10:15:00,"Here's the latest on key battlegrounds in Ukraine. Kharkiv: Ukrainian forces have mounted an effective counterattack in the area around this northeastern city. But the head of the Kharkiv regional military administration warned residents Saturday that it was still too dangerous to return because of mines. Mariupol: A convoy of evacuees from this southeastern Ukrainian port city reached safety in the city of Zaporizhzhia on Saturday, a city official said. Occupying forces continue bombing the Azovstal steel plant, where the last holdouts from the Ukrainian military have sheltered. Kyiv: A wartime curfew in Kyiv will begin an hour later starting on Sunday, the mayor said, as the capital city treads cautiously toward some semblance of normalcy. Lviv: A Russian missile struck military infrastructure early Sunday, regional governor Maksym Kozytskyy said in a message on Telegram. Officials are still working to confirm whether anyone was killed or injured. More live updates here."
2022-05-15 11:30:19,"Here is the latest from Ukraine: - U.S. Secretary of State Antony Blinken is in Berlin meeting foreign ministers from NATO, Sweden and Finland. Both Nordic countries recently indicated they want to join the alliance after decades of being militarily nonaligned. Finland’s decision is expected to be formally announced on Sunday ...- Ukrainian forces are continuing to push back against Russian troops in the Kharkiv region, reclaiming towns and launching counterattacks to thwart Moscow’s goal of capturing the eastern Donbas region, analysts and local officials say. The UK’s Ministry of Defense says Russia now looks to have suffered losses to a third of the ground combat force it committed in February...- As the war raged on back home, the Ukrainian band Kalush Orchestra won the Eurovision song contest on Saturday night — a win that was secured by audience votes, highlighting the way Ukraine’s fierce resistance has galvanized public support around the globe. More live updates here."
2022-05-15 14:11:08,"Russia is furious that Finland is joining NATO but can’t do much about it Russia’s invasion of Ukraine spurred Finland to set aside long-standing concerns about provoking Russia and seek NATO membership, a major strategic setback for Russia...The invasion also means there’s little Russia can do about it...The Russian military is ensnared in heavy fighting in Ukraine, its ranks depleted by steep losses of men and equipment. Russia withdrew troops from the border with Finland to send them to Ukraine, leaving Moscow with a significantly reduced capacity to threaten Finland militarily...Russia supplies Finland with small quantities of gas and oil, but Finland was already preparing to sever those supplies in keeping with European Union decisions to reduce dependency on Russian energy. One possible early response came Saturday with an announcement by the Russian state-owned company RAO Nordic that it has halted electricity exports to Finland. Read the full story here."
2022-05-15 15:55:09,"Flood of weapons to Ukraine raises fear of arms smuggling President Biden is expected to sign in the coming days a $40 billion security-assistance package that will supercharge the flow of missiles, rockets, artillery and drones to a war-torn Ukraine...But what remains unclear is Washington’s ability to keep track of the powerful weapons as they enter one of the largest trafficking hubs in Europe...Ukraine’s illicit arms market has ballooned since Russia’s initial invasion in 2014, buttressed by a surplus of loose weapons and limited controls on their use...This uncomfortable reality for the United States and its allies comes amid urgent pleas from President Volodymyr Zelensky to provide artillery needed to counter Russian forces in the country’s east and south. But the unprecedented influx of arms has prompted fears that some equipment could fall into the hands of Western adversaries or reemerge in faraway conflicts — for decades to come. Read the full story here."
