date,text
2022-04-11 23:54:53,"️ Враг продолжает обстреливать цистерны с азотной кислотой в Луганской и Донецкой областях. Местных жителей призывают подготовить защитные маски для лица, смоченные содовым раствором. Об этом сообщает Патрульная полиция Украины. Подписаться"
2022-04-12 08:43:27,️ По Днепропетровской области ночью был вновь нанесен ракетный удар. Об этом сообщает глава облсовета Николай Лукашук...Под обстрел попал Синельниковский район на границе Запорожской и Донецкой областей. Подписаться
2022-04-12 08:55:14,Губернатор Белгородской области сообщает о диверсии - разрушены железнодорожные пути в районе Шебекино (у границы с Украиной) ...Рельсовая война продолжается. Подписаться
2022-04-12 09:43:25,В городе Стрый Львовской области демонтировали стелу-памятник советскому воину. Подписаться
2022-04-12 09:53:58,"Украинский ПТРК ""Стугна"" продолжает радовать Жириновского прибытием к нему в ад новых ""освободителей"" Киева. Подписаться"
2022-04-12 10:05:04,"""За*бись, ох*енно"": российские оккупанты с дебильным выражением лица хвастаются добычей. Украли телефоны в Украине и не стесняются своего ""можем повторить"" Подписаться"
2022-04-12 10:09:27,"""Украинские мирные жители платят слишком высокую цену за эту войну"" , - заместитель Генсека ООН Мартин Гриффитс после увиденного в Ирпене и Буче. Подписаться"
2022-04-12 10:25:23,"️ В Украине предлагают запретить российскую музыку на радио, телевидении и в общественном пространстве. Такой законопроект уже зарегистрирован в Верховной Раде...Ограничения предлагают ввести до освобождения всех оккупированных территорий. Подписаться"
2022-04-12 10:57:13,"️ Украинский омбудсмен Людмила Денисова заявила о массовом сексуальном насилии в Буче В комментарии NYT она рассказала о вопиющем случае, когда группу женщин и девушек оккупанты держали в подвале дома в Буче в течение 25 дней. По ее словам, 9 из них сейчас беременны. Издание ВВС опубликовало рассказ одной из жительниц пригородов Киева, 50-летней Анны. Ее изнасиловал военнослужащий из Чечни. По словам женщины, ее муж пытался ее защитить и был застрелен...По дороге от дома Анны журналисты услышали еще одну леденящую душу историю: местная женщина была изнасилована и убита. Соседи говорят, что это сделал тот же мужчина, который изнасиловал Анну. Подписаться"
2022-04-12 11:03:00,"Замминистра обороны Анна Маляр говорит, что информация о химатаке в Мариуполе проверяется. По ее словам, вероятно, могло иметь место применение фосфорных боеприпасов. При этом она добавила, что в целом риск применения химоружия против Украины остается высоким. Подписаться"
2022-04-12 11:08:14,"The Guardian: россия получает военную технику и боеприпасы для войны против Украины из Ирака. Её поставляют с помощью контрабандных поставок из Ирана. По данным источников издания, рф получила РПГ, противотанковые гранаты, а также реактивные системы залпового огня. Кроме этого, Иран вернул россии подаренный комплекс ПВО С-300, а также передал свою похожую разработку Bavar 373. Подписаться"
2022-04-12 11:11:35,Взорванные железнодорожные пути в Шебекинском городском округе Белгородской области. Подписаться
2022-04-12 11:33:56,"Наступление российских оккупантов в Луганской области тормозится из-за затяжного дождя, — глава ОВА Гайдай Подписаться"
2022-04-12 11:53:14,"Это трасса М-06 Киев – Чоп вблизи села Стоянка. Еще в начале российского вторжения здесь был взорван мост...После освобождения Киевской области от захватчиков и разминирования ""Укравтодор"" немедленно начал восстанавливать проезд на этом участке. Возводится временная переправа, а также демонтируется разрушенный мост. Подписаться"
2022-04-12 12:00:31,"""Вторая в мире"" армия продолжает понемногу заканчиваться, а 93 бригада Холодный Яр продолжает ей в этом помогать. Подписаться"
2022-04-12 12:06:58,"Журналисты BBC публикуют слова украинского омбудсмена Людмилы Денисовой о подвале в одном из домов Бучи, где около 25 девушек и женщин в возрасте от 14 до 24 лет систематически подвергались изнасилованиям. Девять из них беременны. ""Российские солдаты сказали им, что они будут насиловать их до такой степени, что они не захотят сексуальных контактов ни с одним мужчиной, чтобы помешать им иметь украинских детей"" , - сказала Денисова. .территорий. Подписаться"
2022-04-12 12:19:21,"Частный роддом ""Адонис"" под Киевом. Так армия гопников ""бьет высокоточным оружием по военным объектам"". Подписаться"
2022-04-12 12:35:06,"Беженец из Харькова рассказал , как россия целенаправленно обстреливает жилые кварталы города, убивая гражданское население. В ответ на вопрос Дудя, правда ли, что армия рф стреляет только по военным объектам, харьковчанин пояснил, что российские военные подвергают артобстрелам спальные районы города, где вообще нет никаких военных целей. Подписаться"
2022-04-12 12:39:59,"Виталий Ким записал новое видео В нем он рассказал о технологии добывания врагом необходимой ему информации. ..Это осуществляется путем вброса в николаевские паблики различных провокативных вопросов, после чего враг идет в комментарии и снимает нужную ему информацию. Подписаться"
2022-04-12 13:04:35,Так выглядит село Ягодное на Черниговщине после освобождения от российских войск ...Оно почти месяц находилось под российской оккупацией. Подписаться
2022-04-12 13:32:46,"Глава Роскосмоса, разворовавшее и уничтожившее российскую космонавтику, гордится достижениями своих соотечественников в Мариуполе ...Больше ему нечем похвастаться, так как даже батут для него натянуть - это сверхкосмическая задача. Подписаться"
2022-04-12 13:41:40,Из Австралии в Украину прибыли первые 20 бронеавтомобилей Bushmaster. Подписаться
2022-04-12 13:44:21,Обращение защитника Мариуполя. Подписаться
2022-04-12 14:00:57,Возле Сум взрывотехники находят остатки кассетных боеприпасов – Нацполиция. Подписаться
2022-04-12 14:22:03,Ахтырка. Сумская область. Подписаться
2022-04-12 14:22:43,"Линия военных столкновений отодвинута от Днепропетровской области, и теперь проходит по территорий Херсонской. Об этом заявил глава военной администрации Кривого Рога Александр Вилкул в эфире телемарафона...Вилкул заявил, что под контроль Украины вернулись более 15 населенных пунктов. Сейчас там восстанавливается инфраструктура, в первую очередь линии электропередач. Подписаться"
2022-04-12 14:24:15,"Кровавый диктатор назвал убийства украинцев, геноцид и разрушения городов ""неизбежным"" Подписаться"
2022-04-12 14:39:46,"Зеленский сообщил, что украинским спецслужбам удалось установить личность русской твари, которая изнасиловала младенца – его зовут Алексей Бычков, родом из российского Пскова. Подписаться"
2022-04-12 14:44:52,️Сообщают об очень масштабном обстреле Харькова Местные СМИ пишут о попаданиях в жилые дома. Подписаться
2022-04-12 15:02:52,"""Укрпочта"" ввела в обращение почтовую марку, посвященную известной фразе о ""русском военном корабле"". Подписаться"
2022-04-12 15:06:34,"""Команда Президента. Работаем 24/7 с единственной общей целью - победить"" , - Андрей Ермак поделился вот таким фото. Подписаться"
2022-04-12 15:21:31,Похищенным россией жителям Мариуполя предлагают переехать на Дальний Восток. В Мариупольском горсовете сравнили такой шаг с нацистской Германией. Подписаться
2022-04-12 15:42:18,"У Лукашенко окончательно поехала крыша. Во время совместной с путиным пресс-конференции, он назвал произошедшее в Буче ""британской спецоперацией"". Подписаться"
2022-04-12 16:25:44,Жена российского оккупанта прямым текстом призывает своего мужа насиловать украинских женщин. Подписаться
2022-04-12 16:58:09,Вид из квартиры в центре Харькова. Подписаться
2022-04-12 17:11:54,"Персональный подарок для тик-ток воинов дон-дон Кадырова. Военный смазывает ""кончик"" снаряда сначала салом, а потом детским кремом. На снаряде надпись: ""бутылка для Кадырова"". Подписаться"
2022-04-12 17:35:59,"Что происходит, что делать и как удержать свою п с ихику на втором этапе войны - рассказывает Алексей Арестович. Подписаться"
2022-04-12 17:38:11,Трофейный Т-80 оккупантов. Захвачен благодаря координатам от российских пропагандистов. Подписаться
2022-04-12 17:50:58,"Украинская мама с ребенком после эвакуации из Мариуполя: ""Российские войска выставили 15 блокпостов на выезде. Они стоят и дают моему ребенку печенье. У которого забрали всё! У нас ничего не осталось, вот пакет с подгузниками. Дали печенье!"" Подписаться"
2022-04-12 18:01:17,️ В российском Белгороде паника — что-то громко бахнуло и вспыхнуло. Подписаться
2022-04-12 18:06:34,"Оккупантам на голову сбросили ""подарочки"". Подписаться"
2022-04-12 18:30:23,Кладбище автомобилей в Буче. Подписаться
2022-04-12 18:43:39,"️ Власти Мариуполя подтвердили данные о химической атаке на город . ""Мы не можем предоставить более подробную информацию.  Но у нас есть подтверждение от военных, что это произошло"" , – сказал заммера Сергей Орлов. Подписаться"
2022-04-12 18:46:10,"️ Президент Германии Штайнмайер заявил, что страна будет поставлять оружие Украине. Берлин будет поставлять оружие в зону военных действий, несмотря на то, что это противоречит философии безопасности, которую Германия исповедовала до недавнего времени. С такой россией, после того как ее военные преступления увидел свет, не может быть возвращение к нормальным отношениям...Ранее немецкое СМИ Bild написало, что  Зеленский отказался принять в Киеве Штайнмайера ""из-за его тесных связей с Россией"". Подписаться"
2022-04-12 19:19:17,"️ Россия начала стягивать войска к границе с Финляндией после заявлений о вступлении в НАТО На территории россии по направлению к границе с Финляндией замечено тяжелое вооружение, включая ракетные системы, через несколько часов после того, как кремль предостерег Хельсинки от вступления в НАТО. На видео пример железного гроба по дороге на Хельсинки. Подписаться"
2022-04-12 19:21:05,"Беларусь ограничила вывоз соли и сахара, муки и макаронных изделий, а также готовится ввести карточки на ""отдельные категории социально значимых продуктов"". С кем поведёшься, с тем и на*бнёшься. Подписаться"
2022-04-12 19:51:33,В Словакии прошел митинг в поддержку Украины. Подписаться
2022-04-12 19:55:57,"️ Норвегия обсуждает предоставление Украине современного ПВО. Также обсуждается предоставление противокорабельных ракет. Об этом сообщили в Guilahall.  ""В Норвегии есть наша противокорабельная ударная ракета NSM – это современное и мощное оружие, которое может изменить ход украино-российской войны, я считаю, что NSM должно быть передано Украине. То же касается ведущих норвежских зенитно-ракетных комплексов ""NASAMS"" – это системы , которые должны быть поставлены в Украину для укрепления ее противовоздушной обороны"" , – сказал член норвежского парламента Ола Елвествуен. Подписаться"
2022-04-12 20:02:17,Очень серьёзный украинский блокпост. Подписаться
2022-04-12 20:07:29,"Один погибший, 10 человек ранено. Рашисты лупят из тяжелого вооружения по жилым кварталам всех свободных городов Луганщины. В Северодонецке, Рубежном, Кременной, Новодружеске повреждено около 17 объектов, 8 частных жилых домов, 6 хозяйственных построек, 1 объект инфраструктуры. Подписаться"
2022-04-12 20:11:04,"Минобороны Великобритании ответило на заявления о ходе ""спецоперации рф по плану"" ""Это не так. План России терпит крах"", – утверждает Минобороны..6 российских генералов были убиты;.российские солдаты не подчиняются командованию;.более 2 000 единиц российской техники были повреждены, уничтожены, брошены или захвачены;.подразделения РФ были вынуждены вернуться в россию и Беларусь;.россияне сбили собственный самолет Подписаться"
2022-04-12 20:16:47,"Аваков записал ответ на слова путина о том, что ""украинцы, русские и белорусы являются триединым народом"", назвав карлика ""мразью триединой: смесью лжеца, убийцы и КГБистской гниды"". Подписаться"
2022-04-12 20:28:50,"️ По предварительным данным, в Мариуполе погибло от 20000 до 22000 тысяч человек , – глава Донецкой ОВА Павел Кириленко в интервью CNN Подписаться"
2022-04-12 20:33:04,Тикток войска Кадырова отошли подальше в тыл и вступили в бой с пустой хатой Подписаться
2022-04-12 21:34:05,Народное творчество не заставило себя долго ждать. Подписаться
2022-04-12 21:35:55,"Песков уже отреагировал на информацию о задержании кума своего начальника Медведчука: ""Не могу сказать, насколько это соответствует действительности, много фейков генерируется"" , - сказал Песков Подписаться"
2022-04-12 21:46:55,Еще одно фото. В этот раз от СБУ. Теперь делать мемы из этого фото. Подписаться
2022-04-12 21:58:49,Русские опять своих не бросают. Подписаться
2022-04-12 22:06:33,"Оккупанты нанесли ракетный удар по Миргороду. Известно о двух ""прилетах"", информация о пострадавших уточняется. Подписаться"
2022-04-12 22:42:33,Орк намародёрил в Украине и теперь этим хвастается. Подписаться
2022-04-12 22:46:47,"«Уничтожу, бл*ть. Всех сожгу в еб*ной Украине. Вашей страны не будет!"" Обычный разговор россиянина по телефону в питерской маршрутке Подписаться"
2022-04-12 22:50:16,"Арсен Аваков предложил менять ""гниду"" Медведчука на мариупольцев. Подписаться"
2022-04-12 23:04:21,"Оккупанты бьют по полузаброшенным фермам и нерабочим мельницам , — глава Днепропетровской ОВА Валентин Резниченко. Подписаться"
2022-04-12 23:09:36,"ВСУ почти полностью уничтожили одно спецподразделение СОБР: из 50 солдат в живых осталось всего 6. Почти все трупы своих погибших оккупанты бросили на поле боя...Также наши герои отбили 6 атак рашистов в зоне ООС, сбили самолет и два беспилотника. Подписаться"
2022-04-12 23:41:51,Звуки взрывов в Харькове сейчас. Подписаться
2022-04-13 00:33:06,️Зеленский предложил обмен Медведчука . Подписаться
2022-04-13 01:01:25,"""Мою семью расстреляли у меня на глазах"" Двух сыновей и жену Александра Чекмарева расстреляли во время эвакуации из Бучи. Рашисты продолжают утверждать, что не применяют оружие в отношении мирного населения, несмотря на многочисленные свидетельства. Подписаться"
2022-04-13 01:07:45,Ответ белорусского таксиста российскому военному. Коротко и ясно. Подписаться
2022-04-13 09:59:36,"В петербургские больницы привезли более сотни тяжело раненных в Украине орков. По данным украинской разведки, около сотни захватчиков в этих машинах – с оторванными конечностями. Подписаться"
2022-04-13 10:04:22,Ночью танки русских оккупантов горят ещё более эффектно. Подписаться
2022-04-13 10:53:20,"Орки так бежали из Киевской области, что забыли целый склад боеприпасов. ""Трофеи"" нашли в селе Королевка. Теперь все это добро будет работать против оккупантов. Подписаться"
2022-04-13 10:54:57,"️ Арестович: В Мариуполе подразделения 36 бригады морской пехоты в результате сложного и очень рискованного манёвра прорвались на соединение с полком «Азов», который профессионально обеспечил это мероприятие.  Подписаться"
2022-04-13 11:23:04,В Михайловке Донецкой области спасатели и полицейские из-под завалов спасли щенка. Подписаться
2022-04-13 11:30:12,Минувшей ночью в оккупированном Мелитополе Запорожской области неизвестный расстрелял авто оккупантов. Теперь орки все на ушах. Подписаться
2022-04-13 11:43:27,"Президент Франции Макрон отказался назвать действия россии в Украине геноцидом. На вопрос, будет ли он, как и президент США использовать термин ""геноцид"" по убийству украинцев российскими военными, Макрон сказал: ""Сегодня я был бы осторожен с такими терминами, потому что эти два народа — братья. Я хочу продолжать пытаться насколько это возможно остановить эту войну и восстановить мир. Я не уверен, что эскалация риторики будет способствовать этому. Что мы можем сказать точно, это то, что ситуация неприемлема и что это военные преступления"" ...Действия россии в Украине геноцидом уже назвали президент США Байден, премьер-министр Великобритании Джонсон и польский президент Анджей Дуда. Подписаться"
2022-04-13 11:46:33,Очередной российский танк уничтожает гражданские дома в Мариуполе. Подписаться
2022-04-13 12:09:54,"""Купите мне боевой самолет"" Украинские летчики обратились к богатейшим людям планеты. По словам одного из них, авиация поможет защитить украинское небо, наполненное российскими самолетами, от террора. Подписаться"
2022-04-13 12:25:36,"У белорусского пропагандона Азарёнка, похоже, совсем атрофировался мозг. Подписаться"
2022-04-13 12:30:51,Страна рабов. Подписаться
2022-04-13 12:31:49,"Зеленский похвастался новой маркой ""Укрпочты"" с посланием русскому военному кораблю. Подписаться"
2022-04-13 12:36:32,В Таллинне женщины вышли к посольству россии в знак протеста против массовых изнасилований украинок российскими солдатами. Подписаться
2022-04-13 12:43:11,"️ В Минобороны Турции заявили, что страна выделила корабли для эвакуации людей из Мариуполя, — СМИ Подписаться"
2022-04-13 12:44:38,"Испанец на своем мотоцикле привез в Украину медикаменты. Мужчина рассказал, что ехал 5 суток и преодолел более 3000. км. Так как не знал, куда именно направить помощь, обратился к патрульным. Те сопроводили его в одну из больниц Волынской области. Подписаться"
2022-04-13 12:58:40,"Николаевщина. Вот так выглядят ""сюрпризы"" от орков на полевых дорогах. Подписаться"
2022-04-13 13:08:12,"Российский солдат, заехавший на нашу территорию, не может оправиться от шока и делится с другом впечатлениями от войны. Подписаться"
2022-04-13 13:29:50,"Так выглядит дом российского оккупанта по фамилии Сабашников, который занимался мародерством в Буче на Киевщине. ..Он расположен в селе Оймур в Кабанском районе Бурятии рф. Подписаться"
2022-04-13 13:59:03,"️ Вчера после 23:00 был нанесен удар баллистическими ракетами по военной части в Житомире, — глава Житомирской ОВА Виталий Бунечко Подписаться"
2022-04-13 14:13:33,Черниговщина. Остатки рашистской колонны. Подписаться
2022-04-13 14:25:55,На трассе Чернигов-Киев создают временную альтернативу разрушенным мостам. Подписаться
2022-04-13 14:51:13,"В Харьковской области украинские военные сбили два российских самолета, атаковавших населенные пункты , сообщил глава ОГА Олег Синегубов. Подписаться"
2022-04-13 15:12:00,"Полк ""Азов"" удлиняет уничтожать вражескую технику. Подписаться"
2022-04-13 15:36:30,росСМИ пишут об обстреле пограничного пункта пропуска в Курской области  Подписаться
2022-04-13 16:15:45,"Украли наших детей, а теперь будут отучивать их от украинского языка. Вывезенных в россию украинских детей, которые не владеют русским языком, решили в лагерях с вожатыми учить русскому языку. Подписаться"
2022-04-13 16:27:12,"Российским военным, отказавшимся воевать против Украины, ставят такие вот штампы. А тот факт, что есть отдельный штамп, доказывает, что это не единичный случай Подписаться"
2022-04-13 16:28:11,"️ Ле Пен заявила, что в случае ее избрания президентом Франции страна выйдет из НАТО.  Подписаться"
2022-04-13 16:50:35,"""Бандеровцы есть? Говори правду, не то сейчас колени прострелим!"" Жители Андреевки Киевской области рассказывают об оккупации села. Люди сообщают о многочисленных убитых российской армией. Подписаться"
2022-04-13 16:55:24,"Президенты Польши, Литвы, Латвии и Эстонии посетили Бородянку Киевской области. Подписаться"
2022-04-13 18:26:58,"Библиотека в Чернигове после прихода ""русского мира""."
2022-04-13 18:54:08,"Главы Эстонии, Латвии, Литвы и Польши встретились с Зеленским. Подписаться"
2022-04-13 18:56:40,ПТРК красиво уничтожает технику оккупанта. Слава ВСУ! Подписаться
2022-04-13 19:07:23,"Кремль отказался от обмена Медведчука на украинских военных. Как пояснил Песков, это невозможно, поскольку Медведчук – не гражданин рф, а ""иностранный политический деятель"". Поэтому он ""не уверен, что хотел бы этого обмена"".  Также Песков хоть и возразил, что Медведчук имел связи с россией, но все равно сказал, что к нему ""надо было прислушиваться"". Подписаться"
2022-04-13 19:12:53,"Тупые оккупанты даже не способны правильно написать название своей страны. Фото из квартиры, которая пострадала от мародёрства ""рисскух слодат"". Подписаться"
2022-04-13 19:27:06,Жена Виктора Медведчука Оксана Марченко записала видеообращение к Зеленскому. Подписаться
2022-04-13 19:32:35,Охота на оккупантов. Подписаться
2022-04-13 20:14:21,"Охранник Медведчука рассказал, что кум путина всё время прятался в Киеве и готовился бежать из Украины через Приднестровье в Москву. Медведчук надеялся на помощь спецслужб рф, но, кажется, все спецоперации путина обречены на провал...Напомним, Медведчука в форме ВСУ задержали сотрудники СБУ. Подписаться"
2022-04-13 20:20:01,"Владимир Кличко: Нужен единый фронт – надеюсь, визит президента Германии в Украину состоится Владимир Кличко выразил надежду, что визит Федерального президента Германии в Киев только отложен и он сможет состояться в ближайшие недели. Он настаивает, что Украина вместе с Германией и всем Европейским Союзом должны показать единый фронт в борьбе против российской агрессии...Это правда, что Федеральный президент совершил немало ошибок в политике в отношении России в прошлом, которые нанесли ущерб Украине. Федеральный президент принес извинения за это и признал свои ошибки. Я считаю, что Украина должна продолжать сотрудничество и дальше строить мосты с Германией. Мой недавний визит в Берлин, во время которого я смог пообщаться со всеми влиятельными германскими политиками, показал, что личные встречи всегда полезны, написал Кличко...Он отметил, что Германия является ключевым партнером в предоставлении финансовой, гуманитарной помощи Украине, помощи беженцам и предоставлении оружия украинскому государству."
2022-04-13 20:42:28,"Минобороны россии угрожает нанести удары по Киеву. Причина - продолжение ""ударов по территории рф""..""Если подобные диверсии продолжатся, ВС рф будут нанесены удары по центрам принятия решений, в том числе в Киеве, от чего российская армия до сих пор воздерживалась"" - заявили в МО рф. Подписаться"
2022-04-13 20:44:40,"Появилось видео, как россияне завозят в Луганскую область системы С-300 и Панцирь. Готовятся к предстоящей битве за Донбасс. Подписаться"
2022-04-13 21:01:45,"В соцсетях появилась информация, что двумя украинскими ракетами ""Нептун"" подбит крейсер ""Москва"". Подписаться"
2022-04-13 21:25:30,"Британская компания Reckitt, производитель контрацептивов Durex и Contex, препаратов «Нурофен», «Стрепсилс» и Clearasil, объявила об уходе из россии...Еб*тесь как хотите. Подписаться"
2022-04-13 21:37:47,️Ответ Киева на угрозы рф нанести ракетные удары. Подписаться
2022-04-13 22:27:48,"""С крейсером ""Москва"" прошла большая неожиданность, сильно горит, а сейчас идет шторм, потушить может и не получится. На борту более 500 человек. Мы не знаем как-так получилось"" , - заявил Арестович. Подписаться"
2022-04-13 22:53:31,"️В Одесской ОВА подтверждают информацию по поводу ракетного крейсера ""Москва"". Подписаться"
2022-04-13 23:03:46,"Госпогранслужба рассказала, что российские оккупанты, спешно покидавшие территорию Украины, разграбили пограничный пост и надругались даже над белорусской символикой. Подписаться"
2022-04-13 23:07:59,"Кстати, на новой почтовой марке о ""русском военном корабле"" изображен именно крейсер ""Москва"" - бортовой номер 121. Подписаться"
2022-04-13 23:11:10,"Чехия отправила в Украину еще один эшелон с реактивными системами залпового огня RM-70 (чехословацкая версия советской РСЗО БМ-21 ""Град"")..В этой партии десятки боевых единиц. Подписаться"
2022-04-13 23:50:03,"Военные, которые держат линию обороны под Донецком, сдерживают попытки российских сил совершить прорыв в сторону Красногоровки...Военные показали уничтоженную технику корреспонденту ""Радио Свобода"" и рассказали о деталях боя. Подписаться"
2022-04-14 00:00:20,"""Если до 10 мая них*я не сделаем, путин сказал все с землей сравнять"" Разведка Украины опубликовала новые перехваченные звонки оккупантов. Они свидетельствуют о том, что россия планирует полностью уничтожить украинские города. Подписаться"
2022-04-14 00:02:10,"Американский телеканал SkyNews со ссылкой на свои источники сообщает, что на ракетном крейсере ""Москва"" идет пожар. По его данным, на помощь приходят другие российские корабли. ..По словам источника, корабль находится в 25 морских милях от острова Змеиный к югу от Одессы. Подписаться"
2022-04-14 00:35:08,"️ Мощнейшее зарево в Херсоне, район Чернобаевки.  Подписаться"
2022-04-14 09:29:08,"Украинские спецназовцы взорвали мост с вражеской техникой , которая двигалась в направлении Изюма в Харьковской области.  Уничтожена вся колонна. Подписаться"
2022-04-14 09:31:59,"Глава ""Слуги народа"" заявил, что фракция не будет голосовать за законопроект, предполагающий уголовную ответственность для мужчин призывного возраста, которые выехали за границу во время военного положения и не вернулись в течение 15 суток. Подписаться"
2022-04-14 09:36:19,С оккупантами случилась Чернобаевка-15 – Арестович Уничтожены склады с боеприпасами 22-го армейского корпуса (Крым). Подписаться
2022-04-14 09:47:33,Оккупанты обстреляли Парк Горького в Харькове.  Подписаться
2022-04-14 10:00:13,"В больнице скончались еще двое детей, пострадавших от взрыва рашистов на ж/д вокзале в Краматорске , сообщили в Офисе генпрокурора...К утру 14 апреля в результате ракетного удара по вокзалу Краматорска погибли 59 человек, среди них 7 детей. Подписаться"
2022-04-14 10:06:50,"российский ракетный крейсер ""Москва"" утонул , - СМИ..Флагман Черноморского флота рф перестал подавать сигнал SOS примерно в час ночи по киевскому времени. Подписаться"
2022-04-14 10:20:18,В Мелитополе рашисты похитили около 3 млн гривен из почтового отделения. Средства предназначались для выплаты пенсий. Об этом сообщил военный пресс-секретарь Запорожской ОВА Иван Арефьев. Подписаться
2022-04-14 10:33:00,"Арестович пригрозил Москве ответным ударом в случае атаки по Киеву  ""Украина нанесет ответный удар, если Москва ударит по Киеву. Возможности по России у нас прекрасные"" , - сказал Алексей Арестович...Он отметил, что это вопрос повышения уровня эскалации. Если у РФ есть такое желание - пусть пробуют, Украина сможет ответить, пояснил Арестович. Подписаться"
2022-04-14 10:35:01,"В Ивано-Франковске решили переименовать 25 улиц — те, названия которых связаны с россией. В городе больше не будет улицы Достоевского, Лермонтова, Чехова, Толстого, Менделеева, Циолковского, Репина, Короленко, Макаренко, Сахарова. Подписаться"
